Episode,Step,Balance,Num_Trades,Realized_PnL,Green_Up_PnL,Commission_Paid,Commission_Rate,No_Trade_Streak,No_Trade_Penalty,Had_Trades,Max_Drawdown,MTM_Reward,Sharpe_Reward,Depth_Violations,Volatility_Violations,Stale_Market_Violations,Suspended_Violations,Back_Trades,Lay_Trades,Back_Exposure,Lay_Exposure,Mid_Race_PnL,Stale_Penalty,Netting_Bonus,Actor_Loss,Critic_Loss,Ent_Coef,Ent_Coef_Loss,Learning_Rate
462,145694,849.96844,281,-150.03156,-150.03156,0.06544087,0.05,0,0.0,True,15.003155,-0.020144884,-0.9573863743245601,98,118,0,0,103,178,1073.004,5506.24,-17.49112,0.0,0.0,-22.404917240142822,0.302156277699396,0.07996401935815811,-106.03116226196289,0.0003
463,146261,979.82086,90,-20.179138,-20.179138,0.20797224,0.05,0,0.0,True,2.0179138,-0.01422314,-0.38550991214811803,71,126,1304,1,28,62,296.17276,1801.314,-9.825122,-6.519999999999883,0.0,-22.41210174560547,0.034763261675834656,0.07996398955583572,-105.90017318725586,0.0003
464,146794,775.8476,113,-224.1524,-224.1524,0.7777574,0.05,0,0.0,True,22.41524,-0.04806533,-0.5087202356010678,216,75,573,0,34,79,351.34274,3150.6921,-62.85391,-2.864999999999961,0.0,-22.436060428619385,0.09314131131395698,0.07996397837996483,-106.0689811706543,0.0003
465,147324,1006.8446,11,6.8446045,6.8446045,1.2030509,0.05,0,0.0,True,-0.68446046,-0.0064916927,-0.19563791275024411,24,124,1485,0,1,10,32.430202,990.7415,0.0,-7.424999999999864,0.0,-22.409705638885498,0.01987122045829892,0.0799640417098999,-105.76847076416016,0.0003
466,147838,998.6197,9,-1.38031,-1.38031,0.24187997,0.05,0,0.0,True,0.138031,-0.0012400079,-0.1713154945522547,39,70,67,1,0,9,0.0,1119.1693,0.0,-0.3350000000000002,0.0,-22.430795669555664,0.05713935871608555,0.0799640454351902,-105.88300132751465,0.0003
467,148407,975.9871,53,-24.012878,-24.012878,0.2699655,0.05,0,0.0,True,2.4012878,-0.0030215473,-0.3035413786023854,35,123,19,1,12,41,212.64279,1467.4248,-2.5079722,-0.09500000000000001,0.0,-22.400650024414062,0.022272069472819567,0.0799640454351902,-105.70682907104492,0.0003
468,149034,974.88104,285,-25.118958,-25.118958,2.8429203,0.05,0,0.0,True,2.511896,-0.018321479,-1.0661436930298807,98,39,29,1,101,184,1305.51,5662.5107,-15.22773,-0.14500000000000005,0.003442187,-22.374743938446045,0.18115414958447218,0.07996396534144878,-105.8950366973877,0.0003
469,149560,983.9223,39,-16.077698,-16.077698,0.48310155,0.05,0,0.0,True,1.6077697,-0.008303615,-0.3700266181677578,30,4,799,0,7,32,106.36533,1779.0979,-9.940691,-3.994999999999937,0.0,-22.443454265594482,0.031164633575826883,0.07996400259435177,-106.02965354919434,0.0003
470,150124,972.1082,46,-27.891785,-27.891785,0.7582218,0.05,0,0.0,True,2.7891784,-0.0043701143,-0.2781233068555593,23,24,64,1,14,32,412.48065,1773.1307,-3.2704582,-0.3200000000000002,0.0,-22.409122943878174,0.029212833382189274,0.07996399328112602,-105.82249641418457,0.0003
471,150732,993.2824,12,-6.7175903,-6.7175903,0.41217375,0.05,0,0.0,True,0.671759,-0.0025470185,-0.11347371317446232,3,114,0,1,1,11,240.0,2057.2607,0.0,0.0,0.0,-22.39305877685547,0.02186588430777192,0.07996398955583572,-105.89807510375977,0.0003
472,151256,1027.9861,380,27.986084,27.986084,3.8973029,0.05,0,0.0,True,-2.7986083,-0.031048775,-1.3059071519345908,141,42,205,0,145,235,1056.8732,4712.259,-39.369865,-1.0250000000000001,0.0,-22.410110473632812,0.028302101185545325,0.07996398955583572,-105.8229808807373,0.0003
473,151734,989.9927,58,-10.007324,-10.007324,0.053087875,0.05,0,0.0,True,1.0007324,-0.005823923,-0.31860641390085215,78,54,1733,1,11,47,39.2515,1529.2185,-3.1324394,-8.664999999999955,0.0,-22.431925773620605,0.06493004504591227,0.07996403239667416,-105.62496948242188,0.0003
474,152287,958.51294,220,-41.48706,-41.48706,0.50110525,0.05,0,0.0,True,4.148706,-0.028213952,-0.8222213231027131,138,38,154,1,59,161,457.02625,3138.5693,-26.787783,-0.7700000000000006,0.0,-22.383375644683838,0.018927867407910526,0.07996401935815811,-105.93220710754395,0.0003
475,152829,999.2639,11,-0.736084,-0.736084,0.3021198,0.05,0,0.0,True,0.0736084,-0.0015221989,-0.14557700090110304,11,69,379,0,0,11,0.0,1018.932,0.0,-1.8949999999999816,0.0,-22.440045833587646,0.019927265122532845,0.07996401935815811,-105.93219947814941,0.0003
476,153371,998.036,133,-1.9639893,-1.9639893,2.858344,0.05,0,0.0,True,0.19639893,-0.011474952,-0.48089774429798116,26,94,65,1,47,86,993.95807,3216.0593,-9.9478245,-0.3250000000000002,0.0,-22.396350383758545,0.029752371832728386,0.07996403239667416,-105.7898941040039,0.0003
477,153973,926.29584,137,-73.70416,-73.70416,0.16556653,0.05,0,0.0,True,7.370416,-0.024584003,-0.638960083425045,122,100,1304,0,41,96,466.20218,2700.5837,-32.81546,-6.519999999999883,0.0,-22.41062021255493,0.054999087704345584,0.07996401935815811,-105.86416625976562,0.0003
478,154488,348.43896,709,-651.56104,-651.56104,0.004199444,0.05,0,0.0,True,65.156105,-0.06303908,-3.0217460885643983,389,33,1064,0,294,415,1747.2269,3866.7002,-111.319084,-5.319999999999909,0.00016060048,-22.392240524291992,0.09504628169815987,0.07996398955583572,-106.0500659942627,0.0003
479,155038,991.1594,33,-8.840576,-8.840576,0.63127184,0.05,0,0.0,True,0.8840576,-0.0020629237,-0.2561016079038381,22,68,0,0,9,24,191.49385,1188.2458,-1.7652701,0.0,0.0,-22.475679874420166,0.03546725679188967,0.07996395975351334,-106.18194961547852,0.0003
480,155645,989.4257,66,-10.57428,-10.57428,0.40025455,0.05,0,0.0,True,1.0574279,-0.008128048,-0.38826676267108173,69,108,195,1,17,49,265.4267,2479.2007,-7.1085167,-0.9750000000000008,0.0,-22.419157028198242,0.03288467461243272,0.07996401935815811,-105.83540725708008,0.0003
481,156184,984.01776,47,-15.982239,-15.982239,0.037777446,0.05,0,0.0,True,1.5982238,-0.005512322,-0.32169043578207507,84,146,1336,0,12,35,70.02786,1351.3195,-3.290951,-6.67999999999988,0.0,-22.426228523254395,0.013022491009905934,0.07996395975351334,-106.07190895080566,0.0003
482,156696,988.1787,33,-11.821289,-11.821289,0.07971084,0.05,0,0.0,True,1.1821289,-0.0041605947,-0.30671729439580586,64,43,431,1,7,26,30.758558,1956.576,-3.1940475,-2.1549999999999763,0.0,-22.450214385986328,0.07239000429399312,0.07996401935815811,-105.79671859741211,0.0003
483,157184,941.231,465,-58.768982,-58.768982,0.038557835,0.05,0,0.0,True,5.876898,-0.027475743,-2.8748356552483925,148,0,566,1,193,272,995.2941,3058.989,-44.267174,-2.829999999999962,0.0,-22.414379596710205,0.0347889238037169,0.0799640417098999,-105.84627342224121,0.0003
484,157731,872.1462,605,-127.85382,-127.85382,1.0506914,0.05,0,0.0,True,12.785382,-0.068918385,-2.24606298148632,512,41,305,1,197,408,1130.5254,6514.569,-114.9928,-1.5249999999999895,0.0,-22.402609825134277,0.023786212783306837,0.0799640454351902,-105.63492393493652,0.0003
485,158257,853.3803,217,-146.61969,-146.61969,1.5656375,0.05,0,0.0,True,14.661969,-0.028154949,-0.7892887541651725,120,221,105,0,78,139,1276.8623,5685.1743,-26.706463,-0.5250000000000004,0.0,-22.401535511016846,0.26445676712319255,0.07996403239667416,-105.82104301452637,0.0003
486,158775,960.01514,225,-39.984863,-39.984863,0.79448503,0.05,0,0.0,True,3.9984863,-0.02246085,-0.5789401908963915,58,125,373,1,89,136,776.6489,4340.048,-12.687912,-1.8649999999999822,0.0,-22.39229965209961,0.017236906569451094,0.07996400259435177,-106.19143295288086,0.0003
487,159299,989.21155,77,-10.788452,-10.788452,0.7864151,0.05,0,0.0,True,1.0788451,-0.0078538675,-0.27332345746457576,35,64,452,0,27,50,262.75186,1524.1073,-4.3945475,-2.259999999999974,0.0,-22.409313678741455,0.03478681924752891,0.0799640454351902,-105.9433650970459,0.0003
488,159838,653.03467,867,-346.96533,-346.96533,2.395012,0.05,0,0.0,True,34.696533,-0.10107998,-2.699308837205171,1042,112,1115,0,233,634,1298.4756,14434.054,-162.53102,-5.574999999999903,0.0011620941,-22.437671661376953,0.01036937755998224,0.07996399328112602,-105.98015022277832,0.0003
489,160356,941.6079,236,-58.39209,-58.39209,0.85439795,0.05,0,0.0,True,5.839209,-0.034670368,-1.133388483449816,250,28,1213,1,56,180,293.1164,4012.283,-44.05657,-6.064999999999893,0.0,-22.427828311920166,0.42386965546756983,0.07996398955583572,-106.03566932678223,0.0003
490,160854,807.6892,941,-192.31079,-192.31079,2.3261893,0.05,0,0.0,True,19.23108,-0.13047348,-3.0993681196868446,699,17,921,1,297,644,2933.8237,15916.198,-233.65036,-4.604999999999924,0.0016663474,-22.409183025360107,0.028843215899541974,0.07996406964957714,-105.6963062286377,0.0003
491,161399,995.1305,13,-4.869507,-4.869507,0.38610846,0.05,0,0.0,True,0.48695067,-0.011177781,-0.15469632491469387,16,153,1383,0,2,11,214.94203,845.73065,0.0,-6.914999999999875,0.0,-22.356098175048828,0.44613614678382874,0.07996403053402901,-106.07254409790039,0.0003
492,161848,1002.3769,47,2.376892,2.376892,1.7247405,0.05,0,0.0,True,-0.23768921,-0.0035137571,-0.21849788211286078,23,58,100,0,15,32,107.77889,1052.4803,-0.98578703,-0.5000000000000003,0.0,-22.38853693008423,0.04752988554537296,0.07996401935815811,-105.78428840637207,0.0003
493,162371,912.5426,255,-87.4574,-87.4574,0.20924576,0.05,0,0.0,True,8.74574,-0.034254473,-0.9296536287330834,175,115,1007,1,68,187,380.94562,3693.8506,-41.499966,-5.034999999999915,0.0,-22.349297523498535,0.04510507546365261,0.07996401935815811,-105.93587112426758,0.0003
494,162877,988.85474,109,-11.145264,-11.145264,0.7881017,0.05,0,0.0,True,1.1145264,-0.012690117,-0.5855703569948673,69,24,240,0,30,79,70.736244,1850.8073,-9.900964,-1.1999999999999964,0.0,-22.361164569854736,0.2049127146601677,0.07996409758925438,-105.83740425109863,0.0003
495,163390,920.1643,350,-79.83569,-79.83569,0.83439165,0.05,0,0.0,True,7.983569,-0.038314953,-1.3232709809757899,143,14,304,1,130,220,1224.348,4149.3555,-46.58144,-1.5199999999999896,0.0,-22.422793865203857,0.04539848677814007,0.07996401377022266,-106.11870384216309,0.0003
496,163924,950.33575,75,-49.664246,-49.664246,1.3219124,0.05,0,0.0,True,4.9664245,-0.024780003,-0.5579211954027413,99,66,295,0,28,47,335.31448,1726.9006,-27.257584,-1.4749999999999905,0.0,-22.40296173095703,0.025103806983679533,0.07996401935815811,-105.81767654418945,0.0003
497,164501,719.5654,465,-280.43457,-280.43457,1.333031,0.05,0,0.0,True,28.043457,-0.062134486,-1.3090271073579784,354,66,270,0,143,322,727.11914,4881.5864,-88.628876,-1.3499999999999932,0.0,-22.427533626556396,0.025218691444024444,0.07996401935815811,-105.9459228515625,0.0003
498,165012,866.9332,45,-133.06677,-133.06677,0.5462424,0.05,0,0.0,True,13.306677,-0.006883474,-0.2555905374139548,9,30,0,0,21,24,357.3181,1223.4617,-1.7510204,0.0,0.0,-22.421259880065918,0.02515114052221179,0.07996395975351334,-106.10881805419922,0.0003
499,165544,1065.3347,29,65.33472,65.33472,3.8134742,0.05,0,0.0,True,-6.5334716,-0.0043926486,-0.19640401728451254,18,107,232,0,6,23,16.331219,1517.1104,-2.7627907,-1.1599999999999973,0.0,-22.403996467590332,0.050064810551702976,0.07996403239667416,-105.74448776245117,0.0003
500,165731,985.6272,31,-14.372803,-14.372803,0.00015766118,0.05,0,0.0,True,1.4372802,-0.0027002695,-0.3411373654007912,44,0,18,1,7,24,108.20403,1137.8169,-2.2386007,-0.09000000000000001,0.0,-22.390028953552246,0.25113945780321956,0.07996401935815811,-105.88637733459473,0.0003
501,166373,906.67444,184,-93.32556,-93.32556,0.79083115,0.05,0,0.0,True,9.332557,-0.018814702,-0.8765064111498321,158,3,27,0,73,111,780.19354,2262.9854,-17.837517,-0.13500000000000004,0.0,-22.487637042999268,0.02570700505748391,0.07996396534144878,-105.93241310119629,0.0003
502,166840,1042.0499,80,42.049927,42.049927,2.9638712,0.05,0,0.0,True,-4.204993,-0.0036620114,-0.5173562137782576,56,64,450,1,29,51,319.53452,1174.7932,-2.556724,-2.2499999999999742,0.0,-22.444010257720947,0.016875251661986113,0.07996401935815811,-105.9465560913086,0.0003
503,167401,864.2,154,-135.79999,-135.79999,0.33249038,0.05,0,0.0,True,13.579999,-0.08260672,-0.6361698067933321,89,104,1560,0,47,107,327.42313,3906.643,-109.900475,-7.799999999999856,0.0,-22.43696117401123,0.03584933001548052,0.07996395975351334,-105.96882629394531,0.0003
504,167927,1004.27673,13,4.2767334,4.2767334,0.28940636,0.05,0,0.0,True,-0.42767334,-0.002798192,-0.18444776453077796,20,68,39,1,2,11,144.67886,946.82935,0.0,-0.1950000000000001,0.0,-22.438276767730713,0.035642010159790516,0.07996401935815811,-105.81311988830566,0.0003
505,168449,995.22205,103,-4.777954,-4.777954,1.2209485,0.05,0,0.0,True,0.4777954,-0.005395278,-0.6342605291577459,72,15,0,0,28,75,296.566,2503.4236,-7.99678,0.0,0.0,-22.405592918395996,0.037390547804534435,0.07996401377022266,-105.98892211914062,0.0003
506,168713,992.0983,19,-7.9016724,-7.9016724,0.0,0.05,0,0.0,True,0.7901672,-0.0015702874,-0.2581043994281914,39,6,1232,1,1,18,15.740963,1013.11743,0.0,-6.159999999999891,0.0,-22.431549549102783,0.02462294977158308,0.07996395975351334,-106.0506477355957,0.0003
507,169218,1014.2872,23,14.28717,14.28717,1.220837,0.05,0,0.0,True,-1.428717,-0.004697198,-0.20331720925867555,25,37,923,0,3,20,35.891823,1057.2953,-2.1612062,-4.614999999999924,0.0,-22.411465167999268,0.26207579113543034,0.07996401935815811,-106.04252052307129,0.0003
508,171132,929.0139,432,-70.986084,-70.986084,5.406525,0.05,0,0.0,True,7.0986085,-0.11240164,-2.264434568583966,255,48,4518,1,147,285,1365.1128,6171.944,-144.64601,-22.58999999999979,0.0,-22.439359664916992,0.011912243207916617,0.07996398955583572,-106.05290222167969,0.0003
509,171680,939.7864,88,-60.213623,-60.213623,2.5143623,0.05,0,0.0,True,6.0213623,-0.017456865,-0.6716086081897423,117,43,429,0,24,64,224.58496,1358.3016,-12.27621,-2.1449999999999765,0.0,-22.430086135864258,0.022393022663891315,0.07996403053402901,-105.91915893554688,0.0003
510,172214,943.0806,257,-56.919373,-56.919373,0.93271846,0.05,0,0.0,True,5.6919374,-0.03776312,-1.0668441950529812,194,74,959,1,80,177,246.52791,4265.2427,-28.514866,-4.79499999999992,8.9076246e-05,-22.44864273071289,0.01586790755391121,0.07996402308344841,-105.87088966369629,0.0003
511,172749,878.34576,284,-121.654236,-121.654236,0.32292438,0.05,0,0.0,True,12.165423,-0.03376419,-1.0656189113855363,149,51,760,0,108,176,665.49585,3128.6724,-31.13465,-3.799999999999941,0.0,-22.430771350860596,0.023274526000022888,0.07996398955583572,-105.97797584533691,0.0003
512,173272,769.7323,542,-230.2677,-230.2677,0.8514401,0.05,0,0.0,True,23.02677,-0.044621494,-1.2839572150391394,249,66,348,0,170,372,1871.7753,9383.573,-40.647324,-1.739999999999985,0.0010025417,-22.431575775146484,0.03743706154637039,0.07996407523751259,-105.64248466491699,0.0003
513,173798,987.8235,125,-12.176514,-12.176514,0.8799883,0.05,0,0.0,True,1.2176514,-0.009758821,-0.5011376845091583,64,17,309,0,35,90,212.28719,2262.2932,-11.872702,-1.544999999999989,0.0,-22.45624828338623,0.03835750976577401,0.07996398955583572,-105.76874351501465,0.0003
514,174304,990.68866,33,-9.31134,-9.31134,0.26071396,0.05,0,0.0,True,0.9311341,-0.00343479,-0.273609940931201,45,46,411,1,5,28,53.35185,1141.7957,-1.565162,-2.0549999999999784,0.0,-22.402225971221924,0.038789027370512486,0.07996398955583572,-105.83862495422363,0.0003
515,174824,892.7299,184,-107.27008,-107.27008,0.76693624,0.05,0,0.0,True,10.727008,-0.02154283,-0.6128289102762932,76,151,213,1,54,130,1127.5482,4494.048,-20.982098,-1.0649999999999993,8.44856e-06,-22.41238784790039,0.0143214421113953,0.07996403053402901,-106.05606269836426,0.0003
516,100539,977.02765,121,-22.972351,-22.972351,0.49520648,0.05,0,0.0,True,2.297235,-0.007445926,-0.5952590845461222,54,25,305,1,38,83,195.64983,2543.58,-7.746535,-1.5249999999999895,0.0,-22.384350299835205,0.03411574847996235,0.07996398769319057,-106.06681251525879,0.0003
517,101063,1141.5411,938,141.54114,141.54114,16.752285,0.05,0,0.0,True,-14.154114,-0.08896192,-3.6192652440071145,507,50,717,0,329,609,1642.0623,8414.279,-137.31604,-3.584999999999946,0.022698646,-22.42136859893799,0.023604923160746694,0.07996398769319057,-106.11610794067383,0.0003
518,101574,666.14667,418,-333.85333,-333.85333,0.88760495,0.05,0,0.0,True,33.385334,-0.044230297,-1.4357425990700716,257,30,241,0,143,275,1883.3809,8246.831,-50.544876,-1.2049999999999963,6.098687e-06,-22.41209602355957,0.017085724975913763,0.07996400259435177,-106.06330299377441,0.0003
519,102371,976.13666,222,-23.863342,-23.863342,1.235881,0.05,0,0.0,True,2.3863342,-0.011105855,-0.9735830610990525,205,67,837,0,72,150,290.14096,5458.27,-12.469483,-4.184999999999933,0.0,-22.388927936553955,0.113639404065907,0.07996407523751259,-105.57430267333984,0.0003
520,102729,630.2556,820,-369.7444,-369.7444,1.2842723,0.05,0,0.0,True,36.974438,-0.13840128,-1.9933825409412376,628,125,0,0,279,541,1507.8923,11109.903,-217.47568,0.0,0.0036187388,-22.400527954101562,0.05587749253027141,0.07996399141848087,-105.99016952514648,0.0003
521,103241,762.47534,843,-237.52466,-237.52466,1.9615935,0.05,0,0.0,True,23.752466,-0.12459929,-2.6724151547998174,226,107,273,0,351,492,3895.9607,7835.601,-155.00858,-1.3649999999999929,0.0,-22.439041137695312,0.0193614533636719,0.07996398769319057,-106.10593795776367,0.0003
522,103931,996.8578,11,-3.142212,-3.142212,0.5854676,0.05,0,0.0,True,0.31422117,-0.0022419863,-0.1574976249784231,5,44,0,0,1,10,32.953136,1192.5625,-0.40146214,0.0,0.0,-22.450210094451904,0.018819836666807532,0.07996398769319057,-106.12407875061035,0.0003
523,104502,976.20276,27,-23.797241,-23.797241,0.16746318,0.05,0,0.0,True,2.3797243,-0.0028069376,-0.17995634339749814,18,90,338,1,7,20,169.18506,1188.5099,-2.073974,-1.689999999999986,0.0,-22.425105094909668,0.03206368489190936,0.07996395975351334,-105.94429969787598,0.0003
524,105025,938.0046,76,-61.995422,-61.995422,0.04566337,0.05,0,0.0,True,6.199542,-0.018436296,-0.42609623864293095,83,42,1445,1,20,56,99.26964,2340.2427,-24.258816,-7.224999999999868,0.0,-22.408472537994385,0.04072226397693157,0.07996401749551296,-105.94171333312988,0.0003
525,105543,950.22516,85,-49.77484,-49.77484,0.0028158736,0.05,0,0.0,True,4.977484,-0.010811669,-0.39880078129470353,78,62,973,0,20,65,268.03857,2446.1318,-9.7402525,-4.8649999999999185,0.0,-22.4338436126709,0.012117306818254292,0.07996401749551296,-106.04918670654297,0.0003
526,106059,998.74475,20,-1.255249,-1.255249,0.26211908,0.05,0,0.0,True,0.12552491,-0.0036955,-0.21401946097612373,13,86,1499,1,5,15,1.8505372,1114.4142,-1.9346695,-7.494999999999862,0.0,-22.44071102142334,0.017021358013153076,0.07996397837996483,-105.9694881439209,0.0003
527,106580,968.26276,31,-31.737244,-31.737244,0.034502655,0.05,0,0.0,True,3.1737242,-0.006513215,-0.343664249614081,40,228,247,0,4,27,35.05971,1168.7219,-2.4828503,-1.2349999999999957,0.0,-22.394163608551025,0.034227445255964994,0.07996397465467453,-105.93202018737793,0.0003
528,107064,948.9869,92,-51.013123,-51.013123,0.04347027,0.05,0,0.0,True,5.101312,-0.014334172,-0.36628381706774243,76,38,823,1,18,74,301.2117,3041.0652,-11.47557,-4.1149999999999345,0.0,-22.379220485687256,0.02971310168504715,0.07996398769319057,-106.14047813415527,0.0003
529,107585,992.4636,43,-7.536377,-7.536377,1.2037787,0.05,0,0.0,True,0.7536377,-0.003995979,-0.4002681322842127,82,10,439,0,8,35,70.79333,1269.2233,-2.624946,-2.1949999999999754,0.0,-22.39233160018921,0.1265961779281497,0.07996395975351334,-105.97737693786621,0.0003
530,108142,989.16437,101,-10.835632,-10.835632,0.26095966,0.05,0,0.0,True,1.0835633,-0.0064840224,-0.4271639758348463,75,54,83,0,23,78,138.08496,2415.5737,-7.2648635,-0.41500000000000026,0.0,-22.424214363098145,0.019379021134227514,0.07996401749551296,-105.86958122253418,0.0003
531,108755,996.5373,28,-3.4627075,-3.4627075,0.18217298,0.05,0,0.0,True,0.34627077,-0.0025571976,-0.23453818231821055,43,50,746,1,6,22,50.874954,1002.1588,-0.47021067,-3.7299999999999427,0.0,-22.41923427581787,0.022385078482329845,0.07996401749551296,-105.8840103149414,0.0003
532,109281,992.46014,17,-7.539856,-7.539856,0.0063090576,0.05,0,0.0,True,0.7539856,-0.004403054,-0.15466525835264408,16,88,1814,0,6,11,62.342735,949.83856,0.0,-9.070000000000018,0.0,-22.42594051361084,0.4694108001422137,0.07996398769319057,-106.22005271911621,0.0003
533,109817,979.8006,135,-20.199402,-20.199402,0.27748802,0.05,0,0.0,True,2.0199401,-0.014336234,-0.5207812359184026,101,71,141,0,37,98,200.241,3353.5676,-14.724992,-0.7050000000000005,0.0,-22.417552947998047,0.083128921687603,0.07996401749551296,-106.13448333740234,0.0003
534,110347,1031.8307,164,31.830688,31.830688,3.9297519,0.05,0,0.0,True,-3.1830688,-0.015862001,-0.6515105222869635,54,6,84,1,70,94,659.8099,1920.688,-15.774332,-0.42000000000000026,0.0,-22.445493698120117,0.05601248983293772,0.07996400259435177,-106.1378002166748,0.0003
535,110919,1002.2583,61,2.2583008,2.2583008,1.0550343,0.05,0,0.0,True,-0.22583008,-0.008935324,-0.45786351174116147,64,0,790,1,17,44,198.38992,1780.0774,-8.49556,-3.949999999999938,0.0,-22.425798892974854,0.0848518677521497,0.07996395975351334,-105.97987937927246,0.0003
