file,error,schema_version,race_date,race_time_local,venue,race_number,race_code,race_class,distance_m,runner_count,level_depth_k,market_id,commission_rate,total_snapshots,pre_race_snapshots,in_play_snapshots,pre_race_duration_secs,avg_snapshot_interval_secs,secs_to_off_at_capture_start,secs_to_off_at_last_pre_race,pre_race_window_secs,total_matched_at_start,total_matched_at_off,total_matched_final,liquidity_growth_ratio,fav_runner_idx,fav_price_start,fav_price_end,fav_price_drift_pct,fav_spread_pct_mean,fav_spread_pct_max,fav_traded_vol_total,ob_imbalance_mean_std,ob_imbalance_max_std,microprice_null_rate_mean,mean_ret_std_5s,field_spread_pct_mean,field_spread_pct_median,track_surface_null_rate,track_condition_null_rate,prob_implied_null_rate,secs_since_last_trade_null_rate,back_overround_mean,back_overround_final,lay_overround_mean,result_closed,result_winner_idx,result_winner_selids,winner_was_favourite,checks_passed,checks_total,is_suitable
2025-12-03_Launceston_Race7_1.251214910.parquet,,1.2.0,2025-12-03,10:00:00,Launceston,7,Flat,,1600.0,7,3,1.251214910,0.05,655,511,144,680.3,1.33,658.6,-21.7,680.3,6279.0,61689.0,74565.0,11.88,2.0,2.1,2.22,5.71,1.93,8.33,30511.0,0.2363,0.3905,0.1429,0.003874,7.24,4.76,1.0,1.0,0.1429,0.1429,101.5,101.0,97.91,1,5.0,43309008,0.0,9,9,True
2025-12-11_Penrith_Race5_1.251531821.parquet,,1.3.0,2025-12-11,09:36:00,Penrith,5,Harness,Pace M,1720.0,9,3,1.251531821,0.05,228,228,0,302.8,1.33,234.0,-68.8,302.8,4749.0,27928.0,27928.0,5.88,0.0,1.62,1.34,17.28,1.82,22.39,19540.0,0.3204,0.4387,0.0,0.010308,20.59,9.52,1.0,1.0,0.0,0.0,102.03,107.84,96.87,1,7.0,41209950,0.0,9,9,True
2025-12-11_Pinjarra_Race7_1.251500155.parquet,,1.3.0,2025-12-11,09:30:00,Pinjarra,7,Flat,CL3,1600.0,10,3,1.251500155,0.05,45,0,45,0.0,,,,0.0,54786.0,,0.0,0.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1,0.0,26767000,,2,9,False
2025-12-12_Canberra_Race4_1.251537381.parquet,,1.3.0,2025-12-12,04:45:00,Canberra,4,Flat,Mdn,1400.0,13,3,1.251537381,0.05,28,28,0,36.1,1.34,-48.1,-84.2,36.1,69070.0,73446.0,73446.0,1.06,2.0,2.68,2.74,2.24,1.07,1.5,39075.0,0.143,0.3937,0.2308,0.005701,6.56,4.48,1.0,1.0,0.2308,0.2308,101.45,100.91,99.03,1,1.0,80718269,0.0,7,9,False
2025-12-12_Morphettville_Race1_1.251537448.parquet,,1.3.0,2025-12-12,04:50:00,Morphettville,1,Flat,Mdn,1200.0,10,3,1.251537448,0.05,229,229,0,304.3,1.33,252.1,-52.2,304.3,17824.0,84814.0,84814.0,4.76,2.0,1.99,2.1,5.53,0.85,2.59,58071.0,0.2958,0.423,0.0271,0.008054,11.33,4.76,1.0,1.0,0.0,0.0,101.89,102.06,99.02,1,2.0,92459692,1.0,9,9,True
2025-12-13_Albury_Race5_1.251575005.parquet,,1.3.0,2025-12-13,05:20:00,Albury,5,Flat,CL1,1175.0,10,3,1.251575005,0.05,159,159,0,210.7,1.33,133.4,-77.3,210.7,8514.0,38918.0,38918.0,4.57,1.0,2.1,2.16,2.86,3.23,12.87,22360.0,0.2734,0.4043,0.1258,0.011413,22.07,8.33,1.0,1.0,0.1,0.1,102.37,104.42,96.63,1,1.0,92504082,1.0,9,9,True
2025-12-13_Ascot_Race2_1.251541978.parquet,,1.3.0,2025-12-13,04:31:00,Ascot,2,Flat,3yo,1400.0,9,3,1.251541978,0.05,199,76,123,100.0,1.33,49.2,-50.8,100.0,80341.0,169656.0,183823.0,2.29,4.0,4.5,4.4,2.22,2.66,6.98,67042.0,0.2145,0.3292,0.1126,0.012666,10.12,3.23,1.0,1.0,0.1111,0.1111,101.9,101.95,99.17,1,1.0,92460992,0.0,9,9,True
2025-12-13_Ascot_Race3_1.251541987.parquet,,1.3.0,2025-12-13,05:11:00,Ascot,3,Flat,Hcap,1000.0,9,3,1.251541987,0.05,614,531,83,707.1,1.33,658.5,-48.6,707.1,8550.0,142221.0,153126.0,17.91,1.0,2.28,2.72,19.3,1.18,3.23,56576.0,0.2805,0.3874,0.0,0.006154,20.81,6.25,1.0,1.0,0.0,0.0,101.92,100.79,98.69,1,7.0,92460997,0.0,9,9,True
2025-12-13_EagleFarm_Race4_1.251538513.parquet,,1.3.0,2025-12-13,03:58:00,Eagle Farm,4,Flat,Hcap,1000.0,14,3,1.251538513,0.05,636,553,83,736.5,1.33,658.7,-77.8,736.5,9456.0,149345.0,168733.0,17.84,7.0,3.0,2.86,4.67,1.98,5.0,65624.0,0.172,0.3743,0.4286,0.005592,11.58,5.0,1.0,1.0,0.4286,0.4286,101.88,101.49,98.11,1,7.0,92460269,1.0,8,9,False
2025-12-13_EagleFarm_Race6_1.251538531.parquet,,1.3.0,2025-12-13,05:17:00,Eagle Farm,6,Flat,Listed,1000.0,17,3,1.251538531,0.05,500,418,82,556.4,1.33,490.6,-65.8,556.4,16599.0,193202.0,204797.0,12.34,10.0,3.4,3.75,10.29,1.81,4.55,71464.0,0.1563,0.3535,0.2941,0.006289,5.14,4.55,1.0,1.0,0.2941,0.2941,102.22,102.68,98.35,1,10.0,64959086,1.0,9,9,True
2025-12-13_Pakenham_Race3_1.251538069.parquet,,1.3.0,2025-12-13,02:20:00,Pakenham,3,Flat,Hcap,1600.0,11,3,1.251538069,0.05,524,523,1,696.5,1.33,656.3,-40.2,696.5,40208.0,271141.0,279221.0,6.94,8.0,2.62,2.8,6.87,0.93,2.29,138920.0,0.2425,0.3141,0.0,0.005729,6.08,4.76,1.0,1.0,0.0,0.0,101.88,101.95,98.78,1,8.0,92460203,1.0,9,9,True
2025-12-13_Pakenham_Race4_1.251538078.parquet,,1.3.0,2025-12-13,02:55:00,Pakenham,4,Flat,Hcap,1000.0,16,3,1.251538078,0.05,607,523,84,696.3,1.33,659.3,-37.0,696.3,35877.0,282781.0,298218.0,8.31,5.0,2.26,2.7,19.47,0.92,2.59,155600.0,0.1877,0.4282,0.25,0.007068,8.27,5.0,1.0,1.0,0.25,0.25,101.72,101.58,99.02,1,3.0,74264799,0.0,9,9,True
2025-12-13_Pakenham_Race6_1.251538096.parquet,,1.3.0,2025-12-13,04:05:00,Pakenham,6,Flat,Hcap,1600.0,12,3,1.251538096,0.05,673,530,143,705.6,1.33,224.0,-481.7,705.6,50233.0,339049.0,356130.0,7.09,10.0,3.15,3.0,4.76,1.62,5.17,134757.0,0.2001,0.2885,0.0833,0.00569,5.46,4.17,1.0,1.0,0.0833,0.0833,102.25,102.88,99.26,1,3.0,57148203,0.0,9,9,True
2025-12-13_Pakenham_Race7_1.251538105.parquet,,1.3.0,2025-12-13,04:45:00,Pakenham,7,Flat,Listed,2500.0,18,3,1.251538105,0.05,392,392,0,521.7,1.33,658.5,136.8,521.7,31234.0,143168.0,143168.0,4.58,14.0,3.25,3.15,3.08,1.71,3.33,67597.0,0.1951,0.3332,0.1111,0.005052,7.96,5.56,1.0,1.0,0.1111,0.1111,102.26,102.3,98.52,1,11.0,62633130,0.0,9,9,True
2025-12-13_Pakenham_Race8_1.251538114.parquet,,1.3.0,2025-12-13,05:25:00,Pakenham,8,Flat,Hcap,1400.0,14,3,1.251538114,0.05,250,250,0,332.3,1.33,659.4,327.1,332.3,70906.0,130114.0,130114.0,1.84,2.0,2.32,2.5,7.76,1.23,3.23,100887.0,0.2308,0.3463,0.0,0.004356,6.97,6.67,1.0,1.0,0.0,0.0,102.25,102.31,98.31,0,-1.0,,,8,9,False
2025-12-13_Randwick_Race6_1.251538441.parquet,,1.3.0,2025-12-13,04:25:00,Randwick,6,Flat,Hcap,1800.0,14,3,1.251538441,0.05,537,537,0,715.3,1.33,563.0,-152.2,715.3,10689.0,225330.0,225330.0,21.08,7.0,3.65,3.8,4.11,2.41,7.5,66230.0,0.2343,0.4689,0.2143,0.004186,7.64,5.0,1.0,1.0,0.2143,0.2143,101.39,101.63,97.69,1,1.0,78432370,0.0,9,9,True
2025-12-13_Randwick_Race7_1.251538450.parquet,,1.3.0,2025-12-13,05:05:00,Randwick,7,Flat,Listed,2400.0,12,3,1.251538450,0.05,514,514,0,684.3,1.33,658.6,-25.6,684.3,11753.0,120197.0,120197.0,10.23,7.0,3.75,3.45,8.0,2.11,4.41,40124.0,0.2684,0.432,0.1667,0.00371,5.78,4.35,1.0,1.0,0.1667,0.1667,101.92,102.57,97.85,1,2.0,66543567,0.0,9,9,True
2025-12-15_Geraldton_Race4_1.251684602.parquet,,1.3.0,2025-12-15,08:11:00,Geraldton,4,Flat,CL2,1623.0,8,3,1.251684602,0.05,45,0,45,0.0,,,,0.0,58928.0,,58928.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1,0.0,91158903,,2,9,False
2025-12-15_Geraldton_Race5_1.251684607.parquet,,1.3.0,2025-12-15,08:45:00,Geraldton,5,Flat,Mdn,1417.0,10,3,1.251684607,0.05,662,535,127,712.6,1.33,658.7,-53.9,712.6,5699.0,38131.0,45466.0,7.98,0.0,2.44,2.96,21.31,1.52,3.74,18248.0,0.2409,0.3971,0.0,0.003654,9.96,8.33,1.0,1.0,0.0,0.0,102.37,101.77,97.35,1,1.0,74300575,0.0,9,9,True
2025-12-15_Geraldton_Race6_1.251684612.parquet,,1.3.0,2025-12-15,09:16:00,Geraldton,6,Flat,Hcap,1417.0,10,3,1.251684612,0.05,661,533,128,709.7,1.33,658.8,-51.0,709.7,3490.0,59200.0,65602.0,18.8,2.0,1.81,2.0,10.5,1.71,6.01,33222.0,0.262,0.3963,0.0,0.005693,18.59,9.09,1.0,1.0,0.0,0.0,102.54,101.78,97.58,1,4.0,3191369,0.0,9,9,True
2025-12-15_Geraldton_Race7_1.251684617.parquet,,1.3.1,2025-12-15,09:52:00,Geraldton,7,Flat,Hcap,1931.0,9,3,1.251684617,0.05,480,300,180,398.8,1.33,360.0,-38.8,398.8,7751.0,41236.0,47352.0,6.11,4.0,3.9,3.65,6.41,2.03,3.95,10964.0,0.2202,0.2975,0.0,0.005232,7.57,4.88,1.0,1.0,0.0,0.0,102.3,102.6,98.77,1,4.0,80935513,1.0,9,9,True
2025-12-15_Pinjarra_Race8_1.251678591.parquet,,1.3.0,2025-12-15,08:23:00,Pinjarra,8,Harness,Pace M,2185.0,12,3,1.251678591,0.05,60,60,0,78.6,1.33,38.7,-39.9,78.6,11347.0,21632.0,21632.0,1.91,1.0,3.8,3.75,1.32,2.71,13.89,8389.0,0.2397,0.3383,0.0,0.01656,8.58,8.0,1.0,1.0,0.0,0.0,103.73,103.01,98.22,1,11.0,43701145,0.0,9,9,True
2025-12-16_Newcastle_Race7_1.251677488.parquet,,1.3.1,2025-12-16,06:30:00,Newcastle,7,Flat,CL1,1200.0,9,3,1.251677488,0.05,585,585,0,779.1,1.33,658.5,-120.6,779.1,6682.0,88332.0,88332.0,13.22,1.0,2.34,2.16,7.69,1.92,15.74,35891.0,0.2854,0.4103,0.0036,0.006029,19.57,8.33,1.0,1.0,0.0,0.0,102.01,111.63,97.64,1,4.0,60183593,0.0,9,9,True
2025-12-16_Newcastle_Race7_1.251712170.parquet,,1.3.1,2025-12-16,06:16:00,Newcastle,7,Harness,Pace M,1609.0,10,3,1.251712170,0.05,56,56,0,73.6,1.34,10.9,-62.7,73.6,17381.0,25299.0,25299.0,1.46,4.0,1.59,1.62,1.89,1.35,5.06,18205.0,0.2206,0.4175,0.0,0.011457,16.6,8.33,1.0,1.0,0.0,0.0,102.03,101.0,97.92,1,4.0,62403284,1.0,9,9,True
2025-12-16_SwanHill_Race2_1.251712805.parquet,,1.3.1,2025-12-16,07:30:00,Swan Hill,2,Harness,Pace M,1750.0,11,3,1.251712805,0.05,738,531,207,707.0,1.33,658.3,-48.7,707.0,241.0,12344.0,15937.0,66.13,10.0,2.48,2.66,7.26,9.74,57.79,4495.0,0.2689,0.3432,0.0361,0.006631,82.98,20.0,1.0,1.0,0.0,0.0,105.37,101.26,92.2,1,10.0,92505067,1.0,8,9,False
2025-12-16_SwanHill_Race6_1.251712813.parquet,,1.3.1,2025-12-16,09:45:00,Swan Hill,6,Harness,Pace M,1750.0,9,3,1.251712813,0.05,709,518,191,689.8,1.33,658.5,-31.3,689.8,776.0,16660.0,20113.0,25.92,2.0,2.2,2.16,1.82,3.08,14.16,11042.0,0.2527,0.3546,0.0667,0.005886,33.13,16.22,1.0,1.0,0.0,0.0,103.84,102.71,94.28,1,8.0,46836092,0.0,9,9,True
2025-12-17_Ascot_Race1_1.251718486.parquet,,1.3.1,2025-12-17,06:09:00,Ascot,1,Flat,Mdn,1200.0,13,3,1.251718486,0.05,555,555,0,739.2,1.33,658.8,-80.3,739.2,3164.0,76040.0,76040.0,24.03,6.0,2.44,2.9,18.85,2.37,26.0,20034.0,0.2566,0.4252,0.0,0.006013,40.21,14.58,1.0,1.0,0.0,0.0,102.37,108.66,96.45,1,6.0,92676888,1.0,9,9,True
2025-12-17_Ascot_Race2_1.251718495.parquet,,1.3.1,2025-12-17,06:44:00,Ascot,2,Flat,CL1,1500.0,10,3,1.251718495,0.05,512,512,0,681.8,1.33,659.0,-22.9,681.8,3088.0,82901.0,82901.0,26.85,6.0,3.65,3.7,1.37,2.4,5.56,27900.0,0.27,0.4643,0.0277,0.005017,13.86,5.88,1.0,1.0,0.0,0.0,102.52,100.92,98.13,1,3.0,92676893,0.0,9,9,True
2025-12-17_Ascot_Race3_1.251718504.parquet,,1.3.1,2025-12-17,07:20:00,Ascot,3,Flat,CL1,1800.0,11,3,1.251718504,0.05,521,521,0,693.9,1.33,658.9,-35.0,693.9,4334.0,61375.0,61375.0,14.16,5.0,3.0,3.2,6.67,2.42,7.14,16652.0,0.2839,0.3314,0.0002,0.005433,24.56,8.47,1.0,1.0,0.0,0.0,102.35,103.44,95.9,1,2.0,91486086,0.0,9,9,True
2025-12-17_Ascot_Race4_1.251718513.parquet,,1.3.1,2025-12-17,07:50:00,Ascot,4,Flat,CL3,1200.0,11,3,1.251718513,0.05,568,568,0,756.7,1.33,658.8,-97.9,756.7,7881.0,128194.0,128194.0,16.27,2.0,3.65,3.0,17.81,1.99,3.33,42232.0,0.2499,0.5045,0.1325,0.005522,12.87,5.56,1.0,1.0,0.0909,0.0909,102.18,111.77,97.92,1,1.0,92676900,0.0,9,9,True
2025-12-17_Ascot_Race5_1.251718522.parquet,,1.3.1,2025-12-17,08:20:00,Ascot,5,Flat,CL3,1200.0,12,3,1.251718522,0.05,572,572,0,761.7,1.33,658.6,-103.1,761.7,9110.0,84913.0,84913.0,9.32,2.0,3.55,3.1,12.68,2.77,5.88,27680.0,0.2001,0.5057,0.25,0.0035,6.46,4.88,1.0,1.0,0.25,0.25,101.84,101.11,97.65,1,1.0,90717071,0.0,9,9,True
2025-12-17_Ascot_Race6_1.251718531.parquet,,1.3.1,2025-12-17,08:58:00,Ascot,6,Flat,Listed,2200.0,11,3,1.251718531,0.05,711,508,203,676.5,1.33,658.7,-17.7,676.5,17162.0,97628.0,106281.0,6.19,2.0,2.32,2.42,4.31,1.15,2.54,48824.0,0.1973,0.2847,0.1818,0.004321,12.23,5.56,1.0,1.0,0.1818,0.1818,101.37,101.72,98.34,1,3.0,43352474,0.0,9,9,True
2025-12-17_Ascot_Race7_1.251718540.parquet,,1.3.1,2025-12-17,09:35:00,Ascot,7,Flat,Hcap,1400.0,12,3,1.251718540,0.05,639,513,126,683.1,1.33,659.0,-24.1,683.1,16929.0,127869.0,146901.0,8.68,7.0,1.94,1.89,2.58,1.18,3.92,75626.0,0.2272,0.3418,0.1667,0.006311,16.91,10.0,1.0,1.0,0.1667,0.1667,101.32,101.04,98.14,1,7.0,78212887,1.0,9,9,True
2025-12-17_Bathurst_Race3_1.251755776.parquet,,1.3.1,2025-12-17,07:33:00,Bathurst,3,Harness,Pace M,1730.0,10,3,1.251755776,0.05,754,568,186,756.5,1.33,658.7,-97.7,756.5,8.0,15358.0,18733.0,2341.62,7.0,2.18,3.05,39.91,19.08,51.38,7226.0,0.3303,0.5038,0.0165,0.006912,215.64,37.32,1.0,1.0,0.0,0.0,112.19,103.31,83.48,1,1.0,82611537,0.0,8,9,False
2025-12-17_Bathurst_Race4_1.251755779.parquet,,1.3.1,2025-12-17,08:03:00,Bathurst,4,Harness,Pace M,1730.0,10,3,1.251755779,0.05,716,529,187,704.4,1.33,658.8,-45.6,704.4,4.0,17776.0,21836.0,5459.0,8.0,2.46,3.6,46.34,62.91,176.42,10022.0,0.3111,0.5124,0.1,0.007364,205.68,51.85,1.0,1.0,0.1,0.1,114.88,104.68,75.48,1,5.0,47179539,0.0,8,9,False
2025-12-17_Bathurst_Race5_1.251755782.parquet,,1.3.1,2025-12-17,08:33:00,Bathurst,5,Harness,Pace M,2260.0,10,3,1.251755782,0.05,794,547,247,728.5,1.33,658.8,-69.7,728.5,6.0,14418.0,18192.0,3032.0,0.0,2.9,5.0,72.41,70.24,189.66,2132.0,0.3434,0.4402,0.0,0.006905,85.77,19.05,1.0,1.0,0.0,0.0,111.0,105.57,78.47,1,6.0,74901092,0.0,8,9,False
2025-12-17_Bathurst_Race6_1.251755785.parquet,,1.3.1,2025-12-17,09:10:00,Bathurst,6,Harness,Pace M,1730.0,10,3,1.251755785,0.05,720,530,190,705.7,1.33,658.8,-46.9,705.7,10.0,11151.0,16170.0,1617.0,1.0,2.46,5.7,131.71,70.15,192.68,2112.0,0.3495,0.5488,0.0064,0.007147,201.41,71.43,1.0,1.0,0.0,0.0,113.24,104.35,77.99,1,2.0,92541182,0.0,8,9,False
2025-12-17_Bathurst_Race7_1.251755788.parquet,,1.3.1,2025-12-17,09:44:00,Bathurst,7,Harness,Pace M,1730.0,10,3,1.251755788,0.05,719,531,188,707.1,1.33,658.7,-48.4,707.1,12.0,18731.0,24512.0,2042.67,4.0,2.66,3.35,25.94,10.63,37.22,6720.0,0.3204,0.3944,0.0019,0.007752,211.25,39.58,1.0,1.0,0.0,0.0,109.36,103.39,83.78,1,5.0,82057508,0.0,8,9,False
2025-12-17_Bathurst_Race8_1.251755791.parquet,,1.3.1,2025-12-17,10:11:00,Bathurst,8,Harness,Pace M,1730.0,10,3,1.251755791,0.05,714,527,187,701.7,1.33,658.8,-42.9,701.7,14.0,19994.0,23649.0,1689.21,4.0,4.5,6.6,46.67,40.18,244.44,3058.0,0.3005,0.3907,0.0,0.00788,59.03,15.38,1.0,1.0,0.0,0.0,105.85,102.44,87.49,1,0.0,71905846,0.0,8,9,False
2025-12-17_Bathurst_Race9_1.251755794.parquet,,1.3.1,2025-12-17,10:44:00,Bathurst,9,Harness,Pace M,1730.0,10,3,1.251755794,0.05,707,519,188,706.0,1.36,659.0,-47.0,706.0,213.0,46713.0,49748.0,233.56,6.0,1.48,1.82,22.97,6.24,125.27,40362.0,0.3119,0.4953,0.0091,0.013419,102.56,40.0,1.0,1.0,0.0,0.0,104.95,161.87,91.31,1,4.0,81523226,0.0,9,9,True
2025-12-17_Bendigo_Race1_1.251755799.parquet,,1.3.1,2025-12-17,07:13:00,Bendigo,1,Harness,Trot M,2150.0,10,3,1.251755799,0.05,790,548,242,730.0,1.33,658.9,-71.0,730.0,1368.0,27200.0,30965.0,22.64,1.0,2.5,2.4,4.0,2.05,7.14,16977.0,0.2986,0.4788,0.0,0.006415,23.6,15.15,1.0,1.0,0.0,0.0,103.22,106.44,94.64,1,4.0,87381430,0.0,9,9,True
2025-12-17_Bendigo_Race2_1.251755801.parquet,,1.3.1,2025-12-17,07:43:00,Bendigo,2,Harness,Pace M,1650.0,11,3,1.251755801,0.05,742,567,175,755.1,1.33,658.8,-96.3,755.1,16.0,20319.0,24903.0,1556.44,3.0,2.32,1.95,15.95,27.98,86.36,8164.0,0.3219,0.4873,0.0795,0.00779,275.74,58.33,1.0,1.0,0.0,0.0,112.32,103.48,80.98,1,0.0,83608641,0.0,8,9,False
2025-12-17_Bendigo_Race3_1.251755803.parquet,,1.3.1,2025-12-17,08:12:00,Bendigo,3,Harness,Pace M,2150.0,10,3,1.251755803,0.05,537,537,0,715.1,1.33,658.9,-56.2,715.1,447.0,21791.0,21791.0,48.75,4.0,2.4,2.0,16.67,3.98,11.48,11028.0,0.2781,0.4073,0.0155,0.008662,60.11,35.71,1.0,1.0,0.0,0.0,103.91,103.71,93.31,1,7.0,91204081,0.0,9,9,True
2025-12-17_Bendigo_Race4_1.251755805.parquet,,1.3.1,2025-12-17,08:42:00,Bendigo,4,Harness,Pace M,1650.0,10,3,1.251755805,0.05,552,552,0,735.1,1.33,658.9,-76.2,735.1,170.0,20700.0,20700.0,121.76,2.0,2.8,3.2,14.29,22.31,71.43,6185.0,0.293,0.3801,0.0042,0.00588,72.84,12.9,1.0,1.0,0.0,0.0,106.22,107.14,86.69,1,5.0,66240465,0.0,8,9,False
2025-12-17_Bendigo_Race5_1.251755807.parquet,,1.3.1,2025-12-17,09:20:00,Bendigo,5,Harness,Pace M,1650.0,10,3,1.251755807,0.05,560,560,0,745.6,1.33,658.4,-87.2,745.6,287.0,21422.0,21422.0,74.64,1.0,2.66,2.52,5.26,8.14,28.1,8993.0,0.295,0.427,0.0004,0.005999,57.22,15.9,1.0,1.0,0.0,0.0,105.24,104.93,92.12,1,1.0,36430692,1.0,8,9,False
2025-12-17_Bendigo_Race6_1.251755809.parquet,,1.3.1,2025-12-17,09:53:00,Bendigo,6,Harness,Pace M,1650.0,9,3,1.251755809,0.05,505,505,0,672.5,1.33,658.9,-13.6,672.5,27.0,11553.0,11553.0,427.89,2.0,2.3,3.3,43.48,22.53,73.91,4773.0,0.2914,0.4217,0.0007,0.007754,174.7,34.77,1.0,1.0,0.0,0.0,107.24,101.73,85.52,1,1.0,791500,0.0,8,9,False
2025-12-17_Bendigo_Race7_1.251755811.parquet,,1.3.1,2025-12-17,10:20:00,Bendigo,7,Harness,Trot M,1650.0,8,3,1.251755811,0.05,538,538,0,716.3,1.33,658.6,-57.8,716.3,12.0,20571.0,20571.0,1714.25,6.0,2.26,1.9,15.93,13.33,41.59,10894.0,0.3227,0.5653,0.0002,0.007053,193.2,61.54,1.0,1.0,0.0,0.0,109.99,109.36,83.43,1,6.0,47613389,1.0,8,9,False
2025-12-17_GlobeDerby_Race7_1.251757423.parquet,,1.3.1,2025-12-17,05:43:00,Globe Derby,7,Harness,Pace M,1800.0,9,3,1.251757423,0.05,192,0,192,0.0,,,,0.0,8588.0,,12002.0,1.4,,,,,,,,,,,,,,1.0,1.0,,,,,,1,2.0,88113904,,2,9,False
2025-12-17_Ipswich_Race5_1.251713995.parquet,,1.3.1,2025-12-17,05:58:00,Ipswich,5,Flat,Hcap,2160.0,13,3,1.251713995,0.05,538,538,0,716.3,1.33,658.7,-57.6,716.3,3149.0,63812.0,63812.0,20.26,3.0,5.5,7.6,38.18,4.92,10.34,10984.0,0.2444,0.3838,0.1538,0.004246,8.91,6.67,1.0,1.0,0.1538,0.1538,102.4,102.34,96.34,1,9.0,85016658,0.0,9,9,True
2025-12-17_Ipswich_Race6_1.251714004.parquet,,1.3.1,2025-12-17,06:33:00,Ipswich,6,Flat,Hcap,1200.0,11,3,1.251714004,0.05,546,546,0,727.1,1.33,658.8,-68.4,727.1,4256.0,74129.0,74129.0,17.42,1.0,2.12,2.3,8.49,2.0,10.43,36481.0,0.2228,0.401,0.1818,0.004555,11.99,7.69,1.0,1.0,0.1818,0.1818,101.94,110.08,97.21,1,1.0,45943125,1.0,9,9,True
2025-12-17_Ipswich_Race7_1.251714013.parquet,,1.3.1,2025-12-17,07:10:00,Ipswich,7,Flat,Hcap,1680.0,13,3,1.251714013,0.05,157,157,0,208.2,1.33,659.0,450.8,208.2,3438.0,6486.0,6486.0,1.89,9.0,3.2,3.15,1.56,3.84,8.06,1310.0,0.169,0.3506,0.2308,0.002722,10.0,8.57,1.0,1.0,0.2308,0.2308,102.5,102.48,96.22,0,-1.0,,,8,9,False
2025-12-17_Ipswich_Race8_1.251714022.parquet,,1.3.1,2025-12-17,07:40:00,Ipswich,8,Flat,Hcap,1350.0,13,3,1.251714022,0.05,298,298,0,396.7,1.34,658.8,262.1,396.7,13273.0,27977.0,27977.0,2.11,0.0,2.5,2.7,8.0,1.54,3.82,8020.0,0.1819,0.3765,0.3077,0.003711,14.5,8.0,1.0,1.0,0.3077,0.3077,101.97,101.76,97.2,1,6.0,59146178,0.0,8,9,False
2025-12-17_Mornington_Race2_1.251713904.parquet,,1.3.1,2025-12-17,05:50:00,Mornington,2,Flat,Hcap,3040.0,9,3,1.251713904,0.05,235,234,1,310.9,1.33,288.6,-22.2,310.9,26897.0,130673.0,133772.0,4.97,2.0,3.4,3.5,2.94,2.01,3.23,36470.0,0.1765,0.2724,0.2222,0.008241,9.23,3.51,1.0,1.0,0.2222,0.2222,101.44,101.86,98.5,1,5.0,92676417,0.0,9,9,True
2025-12-17_Mornington_Race3_1.251713913.parquet,,1.3.1,2025-12-17,06:25:00,Mornington,3,Flat,Mdn,1200.0,11,3,1.251713913,0.05,721,721,0,960.8,1.33,658.8,-302.1,960.8,4288.0,146177.0,146177.0,34.09,3.0,3.6,2.7,25.0,2.04,10.37,62408.0,0.231,0.4318,0.1861,0.00568,17.46,5.56,1.0,1.0,0.1819,0.1818,101.67,96.6,98.05,1,0.0,92676418,0.0,9,9,True
2025-12-17_Mornington_Race4_1.251713922.parquet,,1.3.1,2025-12-17,07:00:00,Mornington,4,Flat,3yo,1200.0,12,3,1.251713922,0.05,197,197,0,261.4,1.33,658.6,397.1,261.4,23047.0,31447.0,31447.0,1.36,7.0,3.25,3.15,3.08,2.72,3.17,17645.0,0.1972,0.3255,0.1895,0.003754,15.33,8.0,1.0,1.0,0.1667,0.1667,102.75,102.69,97.65,1,9.0,91873076,0.0,9,9,True
2025-12-17_Mornington_Race5_1.251713931.parquet,,1.3.1,2025-12-17,07:30:00,Mornington,5,Flat,Hcap,1200.0,8,3,1.251713931,0.05,521,521,0,693.8,1.33,658.9,-34.9,693.8,19361.0,170500.0,170500.0,8.81,0.0,2.08,2.16,3.85,1.34,9.26,101334.0,0.2696,0.3983,0.0,0.006315,5.34,4.35,1.0,1.0,0.0,0.0,101.74,103.02,98.83,1,6.0,92676433,0.0,9,9,True
2025-12-17_Mornington_Race6_1.251713940.parquet,,1.3.1,2025-12-17,08:00:00,Mornington,6,Flat,3yo,1200.0,8,3,1.251713940,0.05,519,519,0,691.2,1.33,658.8,-32.3,691.2,7161.0,128404.0,128404.0,17.93,3.0,4.3,5.8,34.88,2.62,6.38,17632.0,0.2099,0.3348,0.25,0.004861,3.34,2.94,1.0,1.0,0.25,0.25,101.84,102.1,98.86,1,3.0,92676434,1.0,9,9,True
2025-12-17_Mornington_Race7_1.251784874.parquet,,1.3.1,2025-12-17,08:30:00,Mornington,7,Flat,Hcap,1500.0,9,3,1.251784874,0.05,34,34,0,44.0,1.33,658.6,614.7,44.0,8386.0,8797.0,8797.0,1.05,4.0,4.1,4.0,2.44,3.64,4.88,1496.0,0.1805,0.2852,0.0,0.00502,13.85,9.52,1.0,1.0,0.0,0.0,105.97,105.61,98.37,0,-1.0,,,7,9,False
2025-12-17_PortLincoln_Race8_1.251719288.parquet,,1.3.1,2025-12-17,06:40:00,Port Lincoln,8,Flat,Hcap,1350.0,12,3,1.251719288,0.05,45,0,45,0.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1,9.0,66543129,,2,9,False
